dataframe: MonthlyRate JobLevel DistanceFromHome Agesil: 0.3115742672363388, method: median, clusters: 3
=================================================dataframe: YearsInCurrentRole StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3248217258969144, method: ward, clusters: 3
=================================================dataframe: YearsInCurrentRole StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30734794192651277, method: centroid, clusters: 4
=================================================dataframe: FractionYearsAtCompany StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30080727189729806, method: ward, clusters: 3
=================================================dataframe: Age YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.3414128409204265, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.336066673549286, method: single, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.32855189510950794, method: average, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.34815051271213854, method: median, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.324821725896465, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole TrainingTimesLastYear MonthlyIncomesil: 0.3073479419262496, method: centroid, clusters: 4
=================================================dataframe: NumCompaniesWorked FractionYearsAtCompany TrainingTimesLastYear MonthlyIncomesil: 0.3042786635975673, method: median, clusters: 3
=================================================dataframe: RateIncome FractionYearsAtCompany TrainingTimesLastYear MonthlyIncomesil: 0.3347143700765355, method: single, clusters: 3
=================================================dataframe: StockOptionLevel FractionYearsAtCompany TrainingTimesLastYear MonthlyIncomesil: 0.30080727189729806, method: ward, clusters: 3
=================================================dataframe: RateIncome Age YearsInCurrentRole MonthlyIncomesil: 0.3126843621392288, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel Age YearsInCurrentRole MonthlyIncomesil: 0.3119663427804352, method: single, clusters: 3
=================================================dataframe: StockOptionLevel Age YearsInCurrentRole MonthlyIncomesil: 0.3224330485010644, method: average, clusters: 3
=================================================dataframe: StockOptionLevel Age YearsInCurrentRole MonthlyIncomesil: 0.3865010176870352, method: median, clusters: 3
=================================================dataframe: StockOptionLevel Age YearsInCurrentRole MonthlyIncomesil: 0.33740713302367903, method: ward, clusters: 3
=================================================dataframe: TrainingTimesLastYear Age YearsInCurrentRole MonthlyIncomesil: 0.3414128409204358, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome YearsInCurrentRole MonthlyIncomesil: 0.30378391676000394, method: complete, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome YearsInCurrentRole MonthlyIncomesil: 0.3027457449960403, method: average, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome YearsInCurrentRole MonthlyIncomesil: 0.308772504362828, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel YearsInCurrentRole MonthlyIncomesil: 0.32040009742878245, method: single, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel YearsInCurrentRole MonthlyIncomesil: 0.3022270470423178, method: ward, clusters: 3
=================================================dataframe: RateIncome MonthlyRate YearsInCurrentRole MonthlyIncomesil: 0.31015302653134175, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate YearsInCurrentRole MonthlyIncomesil: 0.30722315048379784, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate YearsInCurrentRole MonthlyIncomesil: 0.37439097484900735, method: median, clusters: 3
=================================================dataframe: RateIncome NumCompaniesWorked YearsInCurrentRole MonthlyIncomesil: 0.30037923022272534, method: median, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked YearsInCurrentRole MonthlyIncomesil: 0.3046229036215806, method: single, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked YearsInCurrentRole MonthlyIncomesil: 0.3097382713282286, method: average, clusters: 3
=================================================dataframe: RateIncome PercentSalaryHike YearsInCurrentRole MonthlyIncomesil: 0.3008587234125804, method: single, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike YearsInCurrentRole MonthlyIncomesil: 0.30790249330689795, method: single, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike YearsInCurrentRole MonthlyIncomesil: 0.3009300886925154, method: median, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike YearsInCurrentRole MonthlyIncomesil: 0.3009300886925154, method: median, clusters: 4
=================================================dataframe: Age RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3126843621392289, method: centroid, clusters: 3
=================================================dataframe: MonthlyRate RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3101530265313418, method: ward, clusters: 3
=================================================dataframe: NumCompaniesWorked RateIncome YearsInCurrentRole MonthlyIncomesil: 0.30037923022272534, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3008587234125804, method: single, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3414547402664314, method: single, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3332583224234862, method: average, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3111098209732806, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.35448558986308665, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3046098900326287, method: weighted, clusters: 4
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.3068215684359342, method: centroid, clusters: 4
=================================================dataframe: StockOptionLevel RateIncome YearsInCurrentRole MonthlyIncomesil: 0.31289387954505476, method: ward, clusters: 4
