Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
57.5,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Healthcare Representative,Low,Divorced,1.4142135623730951,No,3.4641016151377544,Excellent,Medium,0.5504279866021583,1.0,1.0,Better,2.0,0.06666666666666665
33.0,No,Research & Development,3.8729833462074175,Master,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,2.23606797749979,No,4.242640687119285,Excellent,Medium,0.12138798210615405,1.0,2.0,Better,1.0,0.1111111111111111
43.0,No,Research & Development,4.47213595499958,Bachelor,Technical Degree,High,Male,Very High,1.0,Research Scientist,High,Married,0.0,No,4.123105625617661,Excellent,Very High,0.4989141985861487,0.0,5.0,Good,0.0,0.4999999999999999
57.5,No,Human Resources,1.0,College,Life Sciences,Very High,Male,High,1.0,Human Resources,Low,Single,2.449489742783178,No,3.4641016151377544,Excellent,High,0.0899072178420524,0.0,2.0,Best,2.449489742783178,0.4
44.0,Yes,Research & Development,2.6457513110645907,Master,Medical,High,Female,Medium,1.7320508075688772,Manufacturing Director,Low,Married,2.6457513110645907,Yes,3.7416573867739413,Excellent,Very High,0.8523662979289716,0.0,1.0,Good,3.0,0.7096774193548392
39.5,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,1.0,No,4.358898943540674,Outstanding,Low,0.0486040665108278,0.0,3.0,Better,2.23606797749979,0.1666666666666667
52.0,No,Research & Development,4.898979485566356,College,Life Sciences,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,1.7320508075688772,Yes,4.0,Excellent,Medium,0.18195026066148215,1.0,3.0,Bad,1.7320508075688772,0.3333333333333334
40.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,1.4142135623730951,Yes,3.7416573867739413,Excellent,High,0.33214340353919125,0.0,3.0,Better,2.0,0.17857142857142858
21.0,No,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Low,Male,High,1.7320508075688772,Manager,High,Married,1.4142135623730951,No,3.3166247903554,Excellent,Very High,0.10355029585798783,0.0,3.0,Better,1.4142135623730951,0.1333333333333333
38.0,Yes,Sales,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Sales Representative,High,Married,1.7320508075688772,No,3.8729833462074175,Excellent,Very High,0.1663173937892935,1.0,2.0,Best,1.4142135623730951,0.0
27.5,No,Sales,4.795831523312719,Bachelor,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,2.6457513110645907,Yes,4.358898943540674,Excellent,High,0.2089009143496921,1.0,3.0,Good,1.4142135623730951,1.0
37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Very High,Single,1.0,No,3.7416573867739413,Excellent,Very High,0.2611456796459046,0.0,4.0,Better,2.8284271247461903,0.8333333333333334
38.0,No,Research & Development,2.23606797749979,Bachelor,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,High,Single,1.7320508075688772,No,3.7416573867739413,Excellent,Very High,0.7621974162799444,0.0,2.0,Better,1.4142135623730951,0.8571428571428569
26.0,No,Sales,1.0,Bachelor,Medical,Low,Male,Very High,1.4142135623730951,Sales Executive,Low,Divorced,1.0,No,4.69041575982343,Outstanding,Low,0.2874954162082873,1.0,5.0,Better,2.8284271247461903,0.5555555555555556
22.0,No,Research & Development,1.4142135623730951,Below College,Medical,Low,Female,High,1.0,Laboratory Technician,Medium,Married,3.0,No,3.4641016151377544,Excellent,Very High,0.8852813852813854,1.0,6.0,Better,1.4142135623730951,0.1666666666666667
43.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,High,Female,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,1.7320508075688772,No,3.7416573867739413,MISSING,Medium,0.2274680160397177,1.4142135623730951,2.0,Better,2.6457513110645907,0.03448275862068964
52.0,No,Research & Development,1.0,Below College,Medical,High,Male,High,1.7320508075688772,Research Director,Medium,Married,0.0,No,4.242640687119285,Excellent,Low,0.4624804132087523,1.4142135623730951,4.0,Bad,2.8284271247461903,0.3571428571428572
33.5,No,Research & Development,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Married,2.6457513110645907,No,3.4641016151377544,Excellent,High,0.6018618324350808,1.0,2.0,Good,2.23606797749979,0.2941176470588235
36.0,No,Research & Development,2.6457513110645907,Master,Medical,Medium,Female,Medium,1.4142135623730951,Manufacturing Director,High,Married,1.4142135623730951,No,4.123105625617661,Excellent,High,0.4038475291425312,0.0,3.0,Better,0.0,0.29999999999999993
30.0,No,Sales,5.0,College,Technical Degree,Very High,Male,High,1.4142135623730951,Sales Executive,High,Married,2.6457513110645907,Yes,3.4641016151377544,Outstanding,Medium,0.3765035425935076,1.0,2.0,Best,1.4142135623730951,0.25
22.0,No,Research & Development,4.58257569495584,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Very High,Married,2.6457513110645907,No,4.47213595499958,Excellent,Low,0.18841055256595327,1.0,5.0,Better,1.4142135623730951,0.0
27.5,No,Research & Development,1.0,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Single,0.0,No,4.47213595499958,MISSING,High,0.3881964667054939,0.0,2.0,Better,3.0,0.3571428571428572
42.0,No,Sales,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,0.0,No,3.7416573867739413,Outstanding,Medium,0.20239538379479274,0.0,6.0,Better,1.7320508075688772,0.2
28.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,2.0,No,4.123105625617661,Excellent,Very High,0.22781456953642346,1.0,2.0,Better,1.7320508075688772,0.1666666666666667
23.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,High,Male,High,2.23606797749979,Manager,Medium,Single,1.7320508075688772,No,3.8729833462074175,Excellent,Medium,0.23391778572685154,0.0,2.0,Better,2.0,0.2380952380952381
31.0,No,Research & Development,3.0,Bachelor,Medical,High,Female,High,1.0,Research Scientist,High,Divorced,2.23606797749979,No,4.242640687119285,Excellent,Medium,0.6518202155786047,1.0,1.0,Better,1.4142135623730951,0.3333333333333334
39.5,No,Research & Development,2.449489742783178,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Low,Single,1.4142135623730951,Yes,3.6055512754639887,MISSING,High,0.95992305226034,0.0,2.0,Better,3.6055512754639887,0.05
30.0,No,Sales,1.4142135623730951,Bachelor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,1.0,Yes,4.123105625617661,Excellent,Low,0.2099192618223757,1.0,2.0,Better,3.0,0.1
33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Manufacturing Director,High,Single,2.0,Yes,3.7416573867739413,Outstanding,Very High,0.27109177112424565,0.0,2.0,Best,0.0,0.5999999999999999
27.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,2.0,Manager,Medium,Married,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,0.17785588752196846,1.0,1.0,Best,3.4641016151377544,0.08695652173913047
51.5,No,Human Resources,5.0990195135927845,Bachelor,Human Resources,Very High,Female,Very High,2.0,Manager,Very High,Single,1.4142135623730951,Yes,3.4641016151377544,Excellent,High,0.9750558719630892,0.0,2.0,Better,1.7320508075688772,0.8695652173913045
33.0,No,Research & Development,1.7320508075688772,Master,Medical,Low,Female,Very High,1.0,Laboratory Technician,Very High,Married,1.0,No,4.69041575982343,Excellent,Medium,0.6254377468146943,1.0,2.0,Better,2.6457513110645907,0.7499999999999997
31.0,No,Research & Development,2.0,Bachelor,Life Sciences,High,Male,Medium,1.7320508075688772,Manufacturing Director,Medium,Divorced,2.8284271247461903,Yes,3.4641016151377544,Excellent,High,0.2196564786466713,1.0,2.0,Better,3.3166247903554,0.10714285714285712
27.5,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,2.0,Manager,High,Single,2.0,No,3.7416573867739413,Excellent,Low,0.12669764117226595,0.0,0.0,Better,2.6457513110645907,0.043478260869565216
29.0,Yes,Sales,4.47213595499958,Bachelor,Life Sciences,Medium,Male,Low,1.4142135623730951,Sales Executive,High,Married,1.7320508075688772,Yes,3.3166247903554,Excellent,High,0.2539131837986123,1.0,5.0,Better,1.4142135623730951,0.7499999999999999
29.0,No,Research & Development,5.196152422706632,College,Medical,Very High,Female,High,1.0,Research Scientist,Medium,Single,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.36928734022062576,0.0,2.0,Better,1.4142135623730951,0.1111111111111111
36.0,No,Human Resources,2.23606797749979,College,Medical,Medium,Female,High,1.4142135623730951,Human Resources,Medium,Divorced,2.8284271247461903,Yes,4.69041575982343,Excellent,Very High,0.8899760191846506,1.0,3.0,Better,1.4142135623730951,0.3125000000000001
34.0,No,Sales,1.4142135623730951,Master,Marketing,Medium,Male,High,2.23606797749979,Manager,Low,Single,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.18289369906230868,0.0,4.0,Good,1.4142135623730951,0.2272727272727273
25.0,Yes,Research & Development,1.0,College,Life Sciences,Low,Female,Medium,1.7320508075688772,Laboratory Technician,High,Single,3.0,Yes,3.6055512754639887,Excellent,Very High,0.10863480874883387,0.0,2.0,Better,0.0,0.08695652173913047
32.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Female,Very High,1.4142135623730951,Healthcare Representative,High,Married,1.7320508075688772,No,4.0,Outstanding,High,0.4601226993865031,1.0,2.0,Better,0.0,0.4999999999999999
42.0,No,Human Resources,1.0,Bachelor,Human Resources,Very High,Male,Medium,2.23606797749979,Manager,High,Married,1.0,No,3.4641016151377544,MISSING,Medium,0.22666394029240344,1.0,3.0,Better,2.6457513110645907,0.11363636363636365
45.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,2.449489742783178,No,3.4641016151377544,Outstanding,Medium,0.13578752945672246,1.0,3.0,Good,2.23606797749979,0.6249999999999999
34.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Male,High,1.7320508075688772,Manager,Very High,Single,1.4142135623730951,No,5.0,Excellent,Medium,0.5986142748671213,0.0,5.0,Best,1.4142135623730951,1.0
36.0,No,Human Resources,1.7320508075688772,College,Human Resources,Very High,Male,High,1.0,Human Resources,Medium,Divorced,1.7320508075688772,Yes,3.3166247903554,Excellent,High,0.23121412803532004,1.0,3.0,Best,1.7320508075688772,1.0
40.0,No,Research & Development,3.6055512754639887,Below College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Very High,Single,1.7320508075688772,No,4.242640687119285,Excellent,Low,0.7652688359143905,0.0,2.0,Better,1.4142135623730951,0.2
51.5,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Female,High,1.4142135623730951,Laboratory Technician,Medium,Single,2.8284271247461903,No,4.0,Excellent,Very High,0.2599296128707893,0.0,5.0,Best,3.3166247903554,0.0625
34.0,No,Research & Development,4.242640687119285,College,Life Sciences,Low,Female,High,1.4142135623730951,Manufacturing Director,High,Single,0.0,No,3.3166247903554,Excellent,Low,0.4896644697423608,0.0,3.0,Better,2.6457513110645907,0.3333333333333333
34.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Single,1.0,No,3.4641016151377544,Excellent,Medium,0.488382343681129,0.0,1.0,Better,3.4641016151377544,0.3529411764705882
32.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Low,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,2.0,No,4.58257569495584,Excellent,High,0.08667170571932459,1.0,2.0,Best,0.0,0.7499999999999999
30.0,No,Research & Development,2.8284271247461903,Doctor,Life Sciences,Very High,Female,High,1.4142135623730951,Healthcare Representative,High,Single,1.4142135623730951,Yes,4.123105625617661,MISSING,Low,0.1098462515306816,0.0,2.0,Better,0.0,0.2142857142857144
48.0,No,Research & Development,3.0,Bachelor,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Low,Divorced,1.0,No,3.3166247903554,Excellent,High,0.4981837994914643,1.4142135623730951,3.0,Better,3.0,0.1666666666666667
39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Healthcare Representative,Low,Married,2.8284271247461903,No,4.0,Excellent,Low,0.7322392571798733,1.0,2.0,Good,0.0,0.4999999999999999
27.5,No,Research & Development,3.1622776601683795,Master,Technical Degree,High,Female,High,1.0,Research Scientist,High,Married,1.7320508075688772,No,4.69041575982343,Excellent,Medium,0.7282908618730719,1.4142135623730951,3.0,Good,1.7320508075688772,0.4999999999999999
36.0,No,Research & Development,3.0,College,Life Sciences,Medium,Male,High,1.0,Research Scientist,Very High,Divorced,1.4142135623730951,No,4.358898943540674,Excellent,Very High,0.3553487721262157,1.4142135623730951,3.0,Best,1.4142135623730951,0.7000000000000001
37.0,No,Sales,1.4142135623730951,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Medium,Married,1.4142135623730951,No,3.3166247903554,Excellent,Medium,0.2711269892822352,0.0,2.0,Better,1.4142135623730951,0.5000000000000002
56.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Low,Married,2.449489742783178,No,4.47213595499958,Outstanding,Medium,0.11696767253580945,1.0,3.0,Better,2.0,0.1764705882352941
34.0,No,Research & Development,1.0,Master,Medical,High,Female,Low,1.7320508075688772,Healthcare Representative,Very High,Divorced,1.7320508075688772,No,4.47213595499958,Outstanding,High,0.2791811208286512,1.0,3.0,Best,0.0,0.13157894736842102
29.0,No,Research & Development,3.1622776601683795,Bachelor,Other,Medium,Male,High,1.0,Laboratory Technician,Very High,Divorced,1.0,No,4.47213595499958,Excellent,Low,0.11434860077560025,1.0,3.0,Good,1.4142135623730951,0.3333333333333334
46.0,Yes,Sales,4.898979485566356,Master,Life Sciences,Low,Male,High,1.7320508075688772,Sales Executive,Low,Single,2.449489742783178,Yes,3.6055512754639887,Excellent,Medium,0.3532431969878481,0.0,2.0,Good,1.4142135623730951,0.2666666666666666
32.0,No,Research & Development,3.0,Below College,Life Sciences,High,Male,High,1.7320508075688772,Manufacturing Director,Medium,Divorced,1.0,No,5.0,Excellent,Very High,0.21314436570793405,1.0,2.0,Best,2.8284271247461903,0.5384615384615387
38.0,No,Sales,3.1622776601683795,Master,Life Sciences,Very High,Female,Medium,1.4142135623730951,Sales Executive,Very High,Divorced,1.4142135623730951,Yes,3.7416573867739413,Outstanding,High,0.6078520414482105,1.7320508075688772,3.0,Better,0.0,0.375
58.0,No,Research & Development,1.0,College,Life Sciences,Medium,Male,Medium,1.4142135623730951,Healthcare Representative,High,Single,1.0,No,3.4641016151377544,Outstanding,Medium,0.17556657223796032,0.0,4.0,Good,1.7320508075688772,0.25
45.5,No,Research & Development,4.0,Master,Medical,High,Female,Very High,1.4142135623730951,Manufacturing Director,High,Divorced,1.0,Yes,4.358898943540674,Excellent,High,0.854416333777186,0.0,2.0,Best,3.1622776601683795,0.5000000000000001
27.5,No,Research & Development,3.0,Doctor,Medical,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Divorced,1.7320508075688772,Yes,3.6055512754639887,Excellent,Medium,0.2517450450909462,1.0,2.0,Better,2.6457513110645907,0.7999999999999999
31.0,No,Research & Development,1.0,Doctor,Life Sciences,Medium,Female,High,1.0,Research Scientist,Very High,Married,1.0,No,3.4641016151377544,Excellent,Very High,0.9049608355091396,1.0,2.0,Good,3.0,0.8999999999999999
36.0,No,Research & Development,1.0,Master,Life Sciences,Low,Male,High,2.0,Manager,Low,Divorced,1.4142135623730951,No,3.3166247903554,MISSING,Low,0.11284292559633514,1.0,3.0,Better,2.6457513110645907,0.2272727272727273
55.0,No,Sales,2.449489742783178,Bachelor,Medical,Very High,Female,Very High,1.7320508075688772,Sales Executive,High,Married,1.4142135623730951,No,3.3166247903554,Excellent,Low,0.7593387720051521,1.0,5.0,Better,2.449489742783178,0.3636363636363637
38.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Low,Male,Very High,1.4142135623730951,Manufacturing Director,High,Married,2.0,No,4.123105625617661,Excellent,Very High,0.4032825322391553,1.0,2.0,Better,1.4142135623730951,0.1111111111111111
27.0,No,Research & Development,4.0,Below College,Life Sciences,Medium,Male,High,1.0,Research Scientist,Very High,Married,1.0,No,3.4641016151377544,Excellent,Medium,0.6604565730779328,1.0,2.0,Good,0.0,0.4999999999999999
35.0,No,Research & Development,1.4142135623730951,Below College,Medical,Medium,Female,High,1.7320508075688772,Manufacturing Director,High,Single,2.23606797749979,Yes,4.242640687119285,Excellent,Medium,0.21035549470054268,0.0,2.0,Good,1.4142135623730951,0.8749999999999998
42.0,No,Research & Development,3.0,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Low,Divorced,1.0,No,4.47213595499958,MISSING,Medium,0.10058479532163728,1.4142135623730951,0.0,Better,1.7320508075688772,0.4
44.0,No,Research & Development,4.358898943540674,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,1.7320508075688772,No,4.123105625617661,Excellent,Low,0.08840070962140945,1.7320508075688772,2.0,Good,1.7320508075688772,0.5555555555555556
30.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Low,Female,Very High,1.4142135623730951,Manufacturing Director,Low,Single,2.449489742783178,Yes,3.4641016151377544,MISSING,Very High,0.4568142610695806,0.0,2.0,Better,2.6457513110645907,0.5294117647058824
