Age,Attrition,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30.0,No,728,Research & Development,1,Master,Medical,Low,Female,80,High,3,Research Director,Very High,Divorced,6118.0,11677,2,Yes,18,MISSING,Low,2,15,2.0,Better,10.0,2,0,2
55.0,No,720,Research & Development,16,Master,Medical,Low,Male,51,Medium,2,Laboratory Technician,High,Single,13577.0,11983,6,No,14,MISSING,Very High,0,10,3.0,Better,33.0,0,0,0
25.0,No,607,Sales,7,Bachelor,Marketing,Low,Male,83,Very High,2,Sales Executive,Low,Married,1118.0,2261,2,No,16,MISSING,Very High,1,17,4.0,Good,1.0,7,6,13
36.0,Yes,115,Sales,13,Bachelor,Technical Degree,Low,Male,51,High,2,Sales Executive,Medium,Single,6842.0,17485,5,No,11,Outstanding,Low,0,7,2.0,Bad,5.0,3,0,0
35.0,No,810,Sales,8,College,Technical Degree,Medium,Female,92,Very High,2,Sales Executive,High,Married,2022.0,22128,1,No,21,Excellent,High,2,10,3.0,Better,10.0,8,4,8
32.0,No,902,Research & Development,26,College,Medical,High,Male,92,Medium,2,Research Scientist,Very High,Married,6735.0,21203,3,Yes,13,Excellent,Very High,1,16,2.0,Bad,0.0,1,0,0
50.0,Yes,699,Research & Development,6,Below College,Medical,Medium,Female,83,High,1,Research Scientist,Low,Single,6347.0,17102,2,No,11,Excellent,High,0,8,3.0,Better,18.0,2,1,3
30.0,No,406,Sales,3,Below College,Marketing,Low,Female,52,High,4,Manager,High,Married,11416.0,15596,3,No,12,Excellent,Very High,1,23,4.0,Better,8.0,9,4,9
39.0,No,646,Research & Development,9,Master,Life Sciences,Low,Male,92,High,2,Research Scientist,Very High,Married,9613.0,18089,1,Yes,12,MISSING,Very High,1,6,5.0,Good,18.0,4,0,5
46.0,Yes,410,Sales,28,Bachelor,Marketing,Very High,Male,39,Medium,3,Sales Executive,Low,Divorced,5772.0,16586,4,Yes,13,Outstanding,Medium,1,20,4.0,Better,9.0,2,2,0
50.0,No,943,Research & Development,9,Bachelor,Life Sciences,Very High,Male,86,High,3,Healthcare Representative,Very High,Divorced,6796.0,5494,0,No,11,Excellent,Very High,1,10,2.0,Good,4.0,7,1,6
24.0,No,1498,Sales,21,Master,Life Sciences,Low,Male,44,Medium,2,Sales Executive,Very High,Married,3907.0,3567,3,Yes,12,MISSING,Very High,2,8,3.0,Best,6.0,4,1,4
43.0,Yes,807,Research & Development,17,Bachelor,Technical Degree,High,Female,38,Medium,1,Research Scientist,High,Married,9985.0,15587,9,Yes,16,Excellent,Very High,1,6,1.0,Better,1.0,0,0,0
22.0,No,1206,Sales,23,College,Life Sciences,Very High,Male,80,High,3,Sales Executive,High,Single,2323.0,11591,3,Yes,16,Outstanding,Very High,0,21,6.0,Better,2.0,0,0,2
28.0,Yes,500,Sales,2,Bachelor,Medical,High,Female,49,Medium,1,Sales Representative,High,Single,4174.0,22052,1,No,13,MISSING,Very High,0,2,3.0,Good,1.0,2,0,2
40.0,No,1450,Research & Development,3,Bachelor,Medical,High,Female,79,Medium,1,Research Scientist,High,Divorced,6284.0,25326,1,Yes,15,Excellent,Very High,1,1,2.0,Good,20.0,1,0,1
30.0,No,479,Research & Development,7,Master,Medical,Low,Male,35,High,1,Research Scientist,Very High,Single,5126.0,22061,1,No,13,MISSING,High,0,1,1.0,Bad,10.0,0,0,0
32.0,No,482,Research & Development,4,Master,Life Sciences,High,Female,87,High,2,Research Scientist,High,Single,5396.0,2690,1,Yes,11,Excellent,Medium,0,9,2.0,Better,10.0,6,1,1
39.0,No,1249,Research & Development,7,Bachelor,Life Sciences,Low,Male,97,High,3,Laboratory Technician,Low,Divorced,8394.0,20308,1,No,18,Outstanding,Low,1,24,3.0,Better,2.5,9,9,11
46.0,No,508,Sales,10,Bachelor,Marketing,Medium,Male,46,Medium,2,Sales Executive,Very High,Single,2064.0,4317,3,No,14,Excellent,High,0,9,2.0,Good,2.5,7,0,1
32.0,No,1255,Research & Development,1,College,Life Sciences,Low,Male,90,High,1,Research Scientist,Low,Married,4707.0,10494,2,No,22,Excellent,Very High,1,5,2.0,Best,4.0,2,1,0
36.0,No,1299,Research & Development,27,Bachelor,Medical,High,Male,94,High,2,Healthcare Representative,High,Married,5810.0,16577,6,No,13,Excellent,Medium,2,17,2.0,Good,10.0,7,7,7
36.0,No,727,Sales,9,Below College,Life Sciences,Very High,Male,54,High,1,Sales Representative,Low,Single,6499.0,21082,1,No,11,Excellent,Low,0,2,3.0,Better,6.0,2,0,2
31.0,Yes,247,Research & Development,8,Below College,Medical,High,Male,80,High,1,Laboratory Technician,High,Single,3479.0,13556,1,No,12,Excellent,Very High,0,0,2.0,Better,5.0,0,0,0
54.0,No,1332,Research & Development,2,Master,Other,Low,Female,98,Medium,2,Healthcare Representative,Very High,Single,17328.0,17078,3,No,23,Excellent,Medium,0,14,3.0,Better,20.0,0,0,0
39.0,No,817,Sales,2,Below College,Marketing,Medium,Male,56,Very High,2,Sales Executive,Medium,Married,2086.0,18597,3,No,12,MISSING,Very High,0,12,6.0,Better,1.0,2,2,2
26.0,No,1090,Sales,10,Bachelor,Marketing,Very High,Male,83,High,1,Sales Representative,Medium,Divorced,4306.0,17967,1,No,14,Excellent,Very High,2,2,5.0,Better,0.0,2,2,2
18.0,No,879,Research & Development,9,College,Medical,High,Male,72,High,2,Manufacturing Director,High,Single,1878.0,12858,7,Yes,18,MISSING,High,0,10,3.0,Better,0.0,4,1,7
36.0,No,1375,Sales,10,Bachelor,Life Sciences,Very High,Female,87,High,2,Sales Executive,High,Divorced,2153.0,12313,1,Yes,14,Excellent,High,1,15,2.0,Better,22.5,14,0,7
22.0,No,106,Human Resources,2,Bachelor,Human Resources,Low,Male,62,Medium,2,Human Resources,Low,Married,2328.0,17822,3,No,12,Excellent,Very High,0,9,2.0,Better,4.0,2,1,0
34.0,No,1034,Sales,16,Bachelor,Marketing,Very High,Female,80,High,4,Manager,Very High,Married,2579.0,7744,5,Yes,22,Excellent,High,1,22,2.0,Better,8.0,13,1,9
42.0,No,1442,Research & Development,9,Bachelor,Medical,Very High,Male,46,Medium,3,Healthcare Representative,Medium,Single,5087.0,17654,1,No,14,Excellent,Medium,0,9,2.0,Best,0.0,7,7,7
29.0,Yes,1243,Research & Development,6,Bachelor,Life Sciences,High,Female,63,Very High,1,Laboratory Technician,Low,Married,2319.0,3445,1,Yes,21,MISSING,High,2,1,1.0,Better,7.5,0,0,0
27.5,No,773,Research & Development,6,Bachelor,Life Sciences,High,Male,39,Medium,1,Research Scientist,High,Divorced,2781.0,22088,1,Yes,14,Excellent,Very High,1,3,5.0,Better,14.0,1,0,2
32.0,No,210,Sales,29,Bachelor,Marketing,Low,Female,56,Medium,4,Manager,Very High,Divorced,2743.0,22102,3,No,12,Outstanding,High,1,32,2.0,Good,2.0,0,0,0
35.0,No,433,Human Resources,1,Bachelor,Human Resources,High,Female,37,Very High,1,Human Resources,High,Married,14724.0,6004,1,No,13,Excellent,Very High,1,7,3.0,Best,2.0,6,5,0
32.0,No,741,Research & Development,2,Master,Life Sciences,Medium,Male,69,High,1,Laboratory Technician,High,Married,6209.0,18103,1,No,14,Excellent,Very High,1,6,4.0,Best,10.0,2,0,3
45.5,No,1167,Sales,5,Bachelor,Other,Very High,Male,30,Medium,1,Sales Representative,High,Single,6232.0,21378,0,No,18,MISSING,Very High,0,5,3.0,Better,3.0,2,0,0
36.0,No,1053,Research & Development,1,College,Life Sciences,Very High,Female,70,High,4,Manager,Very High,Married,6652.0,13829,2,No,15,Excellent,Medium,1,26,2.0,Good,6.0,8,7,8
40.0,No,247,Research & Development,7,Below College,Life Sciences,Medium,Male,55,Low,5,Research Director,High,Divorced,2741.0,20284,1,No,22,Excellent,Medium,2,21,2.0,Better,7.0,16,5,10
30.0,No,580,Research & Development,27,Bachelor,Medical,Medium,Male,39,Low,2,Manufacturing Director,Low,Divorced,2141.0,20460,0,No,21,Excellent,Medium,1,6,3.0,Good,6.0,3,0,0
53.0,No,1194,Research & Development,2,Master,Medical,High,Female,98,High,1,Research Scientist,High,Married,14275.0,12549,2,No,14,Excellent,Medium,3,20,3.0,Better,12.0,3,0,2
45.0,No,352,Human Resources,6,Below College,Medical,Very High,Female,87,Medium,1,Human Resources,Medium,Married,5593.0,15434,1,No,11,Excellent,Very High,0,1,2.0,Better,15.0,0,0,0
20.0,No,1105,Research & Development,24,Master,Life Sciences,Medium,Male,47,High,2,Laboratory Technician,Medium,Married,2973.0,6927,7,No,15,Excellent,High,1,11,2.0,Better,1.0,8,0,8
46.0,No,404,Research & Development,2,Master,Technical Degree,High,Female,98,High,2,Healthcare Representative,Very High,Single,10527.0,6163,1,No,11,Excellent,Very High,0,14,3.0,Best,2.0,11,4,11
34.0,No,628,Research & Development,8,Bachelor,Medical,Medium,Male,82,Very High,2,Laboratory Technician,High,Married,5063.0,10228,2,No,12,Excellent,Low,0,6,3.0,Best,8.0,3,1,2
25.0,No,1395,Research & Development,24,Master,Medical,Medium,Male,48,Very High,3,Healthcare Representative,Very High,Married,4031.0,3458,3,No,15,Excellent,High,0,11,5.0,Better,2.0,3,1,2
51.0,Yes,1162,Research & Development,24,College,Life Sciences,Low,Female,97,High,1,Laboratory Technician,Very High,Single,7484.0,10261,1,No,16,MISSING,Very High,0,5,1.0,Better,13.0,2,1,0
42.0,No,954,Sales,2,College,Technical Degree,Medium,Male,46,Low,2,Sales Representative,High,Single,6272.0,12388,0,No,13,Excellent,Low,0,9,3.0,Better,7.5,7,3,1
33.0,No,931,Research & Development,14,Bachelor,Medical,Very High,Male,72,High,1,Research Scientist,Medium,Married,6284.0,4673,1,No,13,Excellent,Very High,1,8,2.0,Better,3.0,7,1,6
28.0,No,885,Research & Development,4,Bachelor,Medical,Low,Male,58,Very High,1,Research Scientist,Low,Married,6834.0,8544,2,No,16,MISSING,Low,1,5,2.0,Best,7.0,2,0,2
27.0,No,836,Research & Development,2,Master,Technical Degree,Medium,Female,98,Medium,1,Research Scientist,Very High,Married,2534.0,7975,8,No,20,Excellent,Medium,1,19,4.0,Best,1.0,2,0,4
50.0,Yes,1376,Human Resources,1,College,Medical,Medium,Male,91,Medium,3,Human Resources,Low,Married,13973.0,2326,9,No,14,Excellent,Very High,1,24,2.0,Better,12.0,6,3,6
32.0,No,160,Research & Development,4,Below College,Medical,High,Female,51,High,1,Laboratory Technician,Medium,Single,4998.0,12862,1,No,13,Excellent,High,0,3,2.0,Bad,8.0,2,1,2
30.0,No,683,Research & Development,2,Below College,Medical,Low,Female,36,Medium,1,Research Scientist,Very High,Single,4695.0,4050,0,No,12,Excellent,Very High,0,5,3.0,Better,8.0,3,1,1
39.0,Yes,224,Research & Development,1,Master,Technical Degree,Low,Male,100,Medium,1,Research Scientist,Low,Single,4534.0,7568,6,No,13,Excellent,High,0,11,6.0,Bad,8.0,7,0,7
34.0,No,894,Research & Development,9,Bachelor,Medical,Very High,Male,99,High,1,Research Scientist,Medium,Single,5304.0,11781,1,No,16,Excellent,Very High,0,7,3.0,Good,5.0,7,0,3
36.0,No,469,Research & Development,2,College,Medical,Very High,Female,35,High,4,Manager,Low,Married,5673.0,14399,0,No,17,Excellent,Very High,1,23,4.0,Better,10.0,6,13,7
48.0,No,1355,Human Resources,25,Below College,Life Sciences,High,Male,61,High,1,Human Resources,High,Married,19665.0,8916,1,No,23,Excellent,Very High,1,8,3.0,Better,22.0,7,5,7
19.0,No,1141,Sales,2,Bachelor,Medical,High,Male,31,High,1,Sales Representative,High,Single,2121.0,13251,1,No,19,Excellent,Low,0,2,2.0,Better,1.0,2,2,2
40.0,No,1096,Research & Development,6,Bachelor,Other,High,Female,61,Very High,1,Laboratory Technician,Very High,Married,13499.0,7102,0,No,18,Excellent,Low,1,8,3.0,Better,18.0,7,7,7
30.0,No,1490,Research & Development,11,Master,Medical,Very High,Female,43,High,1,Laboratory Technician,High,Married,6284.0,20232,7,Yes,11,Excellent,High,1,5,5.0,Better,5.0,2,2,2
33.5,No,1291,Research & Development,15,College,Life Sciences,High,Female,65,Medium,4,Research Director,High,Married,13458.0,3525,1,No,24,Excellent,Low,1,14,1.0,Better,15.0,10,6,11
56.0,No,548,Research & Development,1,Bachelor,Life Sciences,Medium,Male,66,High,2,Research Scientist,Medium,Married,19717.0,7346,1,No,17,Excellent,Medium,2,10,4.0,Better,7.0,4,0,9
35.0,No,829,Human Resources,3,College,Human Resources,High,Male,88,High,1,Human Resources,Very High,Married,4249.0,2243,0,No,19,Excellent,High,1,4,3.0,Bad,9.0,2,0,2
33.0,No,330,Research & Development,17,Below College,Life Sciences,High,Male,65,Medium,3,Healthcare Representative,High,Married,2496.0,24608,0,No,18,Excellent,Low,1,20,3.0,Good,1.0,9,1,9
30.0,Yes,1479,Sales,24,Bachelor,Life Sciences,Medium,Female,100,Very High,4,Sales Executive,Medium,Single,9419.0,17071,4,Yes,16,Excellent,Very High,0,22,2.0,Good,10.0,0,0,0
33.5,No,410,Research & Development,2,Below College,Life Sciences,Very High,Male,97,High,1,Laboratory Technician,Medium,Married,4960.0,4668,0,No,13,MISSING,High,3,4,6.0,Better,7.0,2,0,2
43.0,No,448,Research & Development,16,Bachelor,Life Sciences,High,Male,84,High,3,Manufacturing Director,Very High,Single,4174.0,19948,6,Yes,15,Excellent,Very High,0,18,5.0,Good,2.0,2,3,3
57.5,No,750,Research & Development,12,Bachelor,Life Sciences,Medium,Male,47,High,2,Healthcare Representative,Low,Divorced,5916.0,10748,2,No,12,Excellent,Medium,1,15,1.0,Better,1.0,4,7,7
33.0,No,1146,Research & Development,15,Master,Medical,High,Male,34,High,2,Healthcare Representative,Very High,Divorced,2008.0,16542,5,No,18,Excellent,Medium,1,9,2.0,Better,1.0,1,1,2
37.0,Yes,318,Research & Development,8,Master,Other,Medium,Male,77,Low,1,Laboratory Technician,Low,Married,6284.0,4759,1,Yes,11,Excellent,Very High,0,7,3.0,Good,1.0,7,0,7
43.0,No,1320,Research & Development,20,Bachelor,Technical Degree,High,Male,89,Very High,1,Research Scientist,High,Married,10798.0,21643,0,No,17,Excellent,Very High,0,2,5.0,Good,1.0,0,0,0
40.0,Yes,377,Sales,9,Bachelor,Marketing,Low,Male,52,High,3,Sales Executive,Very High,Divorced,16437.0,15986,4,No,11,Outstanding,Low,1,28,2.0,Best,21.0,7,4,3
57.5,No,991,Human Resources,1,College,Life Sciences,Very High,Male,44,High,1,Human Resources,Low,Single,2064.0,22957,6,No,12,Excellent,High,0,10,2.0,Best,4.0,6,5,7
44.0,Yes,601,Research & Development,7,Master,Medical,High,Female,53,Medium,3,Manufacturing Director,Low,Married,10248.0,12023,7,Yes,14,Excellent,Very High,0,31,1.0,Good,22.0,9,5,9
39.5,No,665,Research & Development,15,Bachelor,Life Sciences,High,Male,60,High,1,Research Scientist,Very High,Single,1102.0,22673,1,No,19,Outstanding,Low,0,6,3.0,Better,1.0,5,1,5
32.0,No,911,Research & Development,1,College,Medical,Very High,Female,76,High,1,Laboratory Technician,Medium,Married,10504.0,4077,1,No,13,Excellent,High,0,12,5.0,Good,6.0,8,1,7
28.0,No,1082,Research & Development,1,Master,Medical,High,Female,87,High,1,Research Scientist,Medium,Single,3591.0,18775,1,No,17,Outstanding,Medium,0,1,3.0,Better,3.0,1,1,0
52.0,No,334,Research & Development,24,College,Life Sciences,High,Female,83,Very High,3,Healthcare Representative,Very High,Divorced,4258.0,23402,3,Yes,16,Excellent,Medium,1,12,3.0,Bad,4.0,3,1,4
40.0,No,319,Research & Development,3,Bachelor,Medical,Very High,Female,39,Medium,3,Manufacturing Director,High,Married,6513.0,19609,2,Yes,14,Excellent,High,0,28,3.0,Better,5.0,4,0,4
45.0,No,390,Research & Development,17,Master,Medical,Very High,Male,62,Low,1,Laboratory Technician,High,Married,13245.0,6217,1,No,15,Excellent,High,3,3,3.0,Best,0.0,2,0,2
21.0,No,942,Research & Development,3,Bachelor,Technical Degree,Low,Male,53,High,3,Manager,High,Married,2380.0,22984,2,No,11,Excellent,Very High,0,15,3.0,Better,2.0,2,2,2
38.0,Yes,1496,Sales,1,Bachelor,Technical Degree,Low,Female,92,High,1,Sales Representative,High,Married,2619.0,15747,3,No,15,Excellent,Very High,1,5,2.0,Best,0.0,2,1,2
41.0,No,634,Research & Development,17,Master,Medical,Medium,Male,95,High,3,Manager,Low,Married,19141.0,25927,1,Yes,23,Excellent,Very High,2,9,2.0,Better,21.0,1,0,8
27.5,No,1443,Sales,23,Bachelor,Marketing,High,Male,47,Medium,2,Sales Executive,Very High,Married,4478.0,21436,7,Yes,19,Excellent,High,1,5,3.0,Good,5.0,2,0,0
27.5,No,1128,Research & Development,13,Bachelor,Medical,Medium,Female,95,Very High,2,Healthcare Representative,Low,Married,6284.0,5696,5,No,18,Outstanding,High,2,10,2.0,Good,9.0,0,0,0
35.0,No,427,Research & Development,1,Bachelor,Medical,Low,Male,33,High,2,Manufacturing Director,Very High,Married,8020.0,10877,1,Yes,22,Excellent,Medium,1,9,5.0,Better,11.0,8,7,8
37.0,No,967,Sales,8,Bachelor,Marketing,Medium,Male,43,High,3,Sales Executive,Very High,Single,4071.0,15589,1,No,14,Excellent,Very High,0,9,4.0,Better,7.5,8,3,7
38.0,No,981,Research & Development,5,Bachelor,Life Sciences,High,Male,90,Medium,1,Laboratory Technician,High,Single,6077.0,7973,3,No,14,Excellent,Very High,0,7,2.0,Better,6.0,2,0,3
26.0,No,586,Sales,1,Bachelor,Medical,Low,Male,48,Very High,2,Sales Executive,Low,Divorced,6272.0,21816,1,No,22,Outstanding,Low,1,9,5.0,Better,5.0,8,0,8
22.0,No,591,Research & Development,2,Below College,Medical,Low,Female,40,High,1,Laboratory Technician,Medium,Married,14724.0,16632,9,No,12,Excellent,Very High,1,6,6.0,Better,1.0,2,2,2
43.0,No,1490,Research & Development,7,Master,Life Sciences,High,Female,35,High,3,Healthcare Representative,Medium,Divorced,4765.0,20948,3,No,14,MISSING,Medium,2,29,2.0,Better,1.0,7,0,7
52.0,No,1162,Research & Development,1,Below College,Medical,High,Male,98,High,3,Research Director,Medium,Married,7969.0,17231,0,No,18,Excellent,Low,2,14,4.0,Bad,5.0,8,5,12
34.0,No,132,Research & Development,6,Bachelor,Life Sciences,Medium,Female,55,Very High,1,Laboratory Technician,Very High,Married,4174.0,22002,3,No,12,Excellent,Medium,0,5,3.0,Better,8.0,0,0,0
33.5,No,465,Research & Development,1,Bachelor,Technical Degree,Low,Female,74,High,1,Research Scientist,Very High,Married,6142.0,10205,7,No,12,Excellent,High,1,17,2.0,Good,5.0,5,1,2
36.0,No,1169,Research & Development,7,Master,Medical,Medium,Female,34,Medium,2,Manufacturing Director,High,Married,5647.0,13983,2,No,17,Excellent,High,0,10,3.0,Better,3.0,0,0,0
53.0,No,1333,Sales,10,Master,Life Sciences,High,Male,87,High,1,Sales Representative,High,Married,10448.0,18410,1,Yes,19,Excellent,Very High,1,1,2.0,Better,2.0,1,0,0
30.0,No,641,Sales,25,College,Technical Degree,Very High,Male,85,High,2,Sales Executive,High,Married,2285.0,6069,7,Yes,12,Outstanding,Medium,1,4,2.0,Best,1.0,2,2,2
27.0,Yes,515,Research & Development,1,Bachelor,Life Sciences,Very High,Female,62,Medium,1,Laboratory Technician,High,Single,2064.0,9571,0,Yes,14,Excellent,Very High,0,4,2.0,Bad,7.0,2,1,2
22.0,No,313,Research & Development,21,Bachelor,Medical,Very High,Female,61,High,1,Laboratory Technician,Very High,Married,2871.0,15238,7,No,20,Excellent,Low,1,8,5.0,Better,0.0,2,1,2
27.5,No,669,Research & Development,1,Bachelor,Medical,Very High,Male,97,Medium,2,Healthcare Representative,Low,Single,9998.0,25755,0,No,20,MISSING,High,0,14,2.0,Better,5.0,9,4,9
42.0,No,1356,Sales,10,Master,Life Sciences,High,Male,57,High,2,Sales Executive,Very High,Single,4174.0,20623,0,No,14,Outstanding,Medium,0,5,6.0,Better,1.0,3,1,1
28.0,No,1194,Research & Development,1,Bachelor,Life Sciences,High,Male,52,High,2,Healthcare Representative,Very High,Divorced,2064.0,9060,4,No,17,Excellent,Very High,1,12,2.0,Better,2.0,3,0,3
23.0,No,1452,Research & Development,11,Bachelor,Life Sciences,High,Male,53,High,5,Manager,Medium,Single,3989.0,17053,3,No,15,Excellent,Medium,0,21,2.0,Better,5.0,4,4,4
31.0,No,995,Research & Development,9,Bachelor,Medical,High,Female,77,High,1,Research Scientist,High,Divorced,6410.0,9834,5,No,18,Excellent,Medium,1,6,1.0,Better,2.0,2,2,2
39.5,No,263,Research & Development,6,Bachelor,Medical,Very High,Female,59,High,1,Laboratory Technician,Low,Single,2994.0,3119,2,Yes,13,MISSING,High,0,20,2.0,Better,1.0,13,2,17
49.0,No,1052,Sales,6,Bachelor,Medical,Very High,Female,57,Medium,3,Sales Executive,Very High,Single,18665.0,16840,6,No,12,Excellent,Very High,0,23,4.0,Better,3.0,7,12,8
30.0,No,1179,Sales,2,Bachelor,Medical,Very High,Male,73,High,2,Sales Executive,Very High,Married,1274.0,6069,1,Yes,17,Excellent,Low,1,10,2.0,Better,1.0,9,8,8
37.0,Yes,427,Sales,7,Bachelor,Life Sciences,High,Male,99,High,1,Sales Representative,Very High,Divorced,2793.0,25103,1,Yes,21,Excellent,Medium,1,3,2.0,Better,7.5,2,0,2
33.0,No,168,Research & Development,1,Bachelor,Life Sciences,High,Female,81,High,3,Manufacturing Director,High,Single,4174.0,15397,4,Yes,14,Outstanding,Very High,0,10,2.0,Best,6.0,0,0,0
27.5,No,228,Sales,3,Bachelor,Life Sciences,High,Male,51,High,4,Manager,Medium,Married,2024.0,11380,8,No,12,Excellent,Very High,1,23,1.0,Best,2.0,12,5,1
51.5,No,142,Human Resources,26,Bachelor,Human Resources,Very High,Female,30,Very High,4,Manager,Very High,Single,13525.0,13871,2,Yes,12,Excellent,High,0,23,2.0,Better,20.0,3,4,4
41.0,No,1316,Research & Development,2,College,Life Sciences,Very High,Female,38,High,2,Research Scientist,High,Single,14724.0,2338,4,Yes,14,Outstanding,Very High,0,10,3.0,Better,21.0,7,0,7
33.0,No,1384,Research & Development,3,Master,Medical,Low,Female,82,Very High,1,Laboratory Technician,Very High,Married,8394.0,13421,1,No,22,Excellent,Medium,1,8,2.0,Better,6.0,7,0,7
31.0,No,1001,Research & Development,4,Bachelor,Life Sciences,High,Male,92,Medium,3,Manufacturing Director,Medium,Divorced,4233.0,19271,8,Yes,12,Excellent,High,1,28,2.0,Better,3.0,11,14,10
27.5,No,809,Research & Development,1,Bachelor,Life Sciences,High,Female,36,High,4,Manager,High,Single,2836.0,22384,4,No,14,Excellent,Low,0,23,0.0,Better,1.0,7,0,0
