,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
981,43.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,High,Female,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,8.469052816088304,144.734239211045,1.7320508075688772,No,3.741657386773941,MISSING,Medium,0.22746801603971775,1.4142135623730951,2.0,Better,2.6457513110645907,0.03448275862068964
982,52.0,No,Research & Development,1.0,Below College,Medical,High,Male,High,1.7320508075688772,Research Director,Medium,Married,8.983314293397749,131.26690367339359,0.0,No,4.242640687119285,Excellent,Low,0.4624804132087523,1.4142135623730951,4.0,Bad,2.8284271247461903,0.3571428571428572
983,33.5,No,Research & Development,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Married,8.722905701000768,101.0198000393982,2.6457513110645907,No,3.4641016151377544,Excellent,High,0.6018618324350808,1.0,2.0,Good,2.23606797749979,0.2941176470588235
984,36.0,No,Research & Development,2.6457513110645907,Master,Medical,Medium,Female,Medium,1.4142135623730951,Manufacturing Director,High,Married,8.638879709672839,118.24973572909158,1.4142135623730951,No,4.123105625617661,Excellent,High,0.4038475291425312,0.0,3.0,Better,0.0,0.29999999999999993
985,30.0,No,Sales,5.0,College,Technical Degree,Very High,Male,High,1.4142135623730951,Sales Executive,High,Married,7.734121303328305,77.9037868142493,2.6457513110645907,Yes,3.4641016151377544,Outstanding,Medium,0.3765035425935076,1.0,2.0,Best,1.4142135623730951,0.25
986,22.0,No,Research & Development,4.58257569495584,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Very High,Married,7.962415680121063,123.44229421069588,2.6457513110645907,No,4.47213595499958,Excellent,Low,0.18841055256595327,1.0,5.0,Better,1.4142135623730951,0.0
987,27.5,No,Research & Development,1.0,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Single,9.210140351973516,160.48364402642412,0.0,No,4.47213595499958,MISSING,High,0.388196466705494,0.0,2.0,Better,3.0,0.3571428571428572
988,42.0,No,Sales,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.336630087637149,143.60710288840173,0.0,No,3.741657386773941,Outstanding,Medium,0.20239538379479274,0.0,6.0,Better,1.7320508075688772,0.2
989,28.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.632401126601452,95.18403227432636,2.0,No,4.123105625617661,Excellent,Very High,0.22781456953642346,1.0,2.0,Better,1.7320508075688772,0.1666666666666667
990,23.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,High,Male,High,2.23606797749979,Manager,Medium,Single,8.291295851905407,130.58713566044705,1.7320508075688772,No,3.8729833462074175,Excellent,Medium,0.23391778572685154,0.0,2.0,Better,2.0,0.2380952380952381
991,31.0,No,Research & Development,3.0,Bachelor,Medical,High,Female,High,1.0,Research Scientist,High,Divorced,8.765614549914716,99.16652661054536,2.23606797749979,No,4.242640687119285,Excellent,Medium,0.6518202155786047,1.0,1.0,Better,1.4142135623730951,0.3333333333333334
992,39.5,No,Research & Development,2.449489742783178,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Low,Single,8.004365564979574,55.84800802177281,1.4142135623730951,Yes,3.6055512754639887,MISSING,High,0.9599230522603401,0.0,2.0,Better,3.6055512754639887,0.05
994,30.0,No,Sales,1.4142135623730951,Bachelor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,7.149916836132108,77.9037868142493,1.0,Yes,4.123105625617661,Excellent,Low,0.2099192618223757,1.0,2.0,Better,3.0,0.1
995,33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Manufacturing Director,High,Single,8.336630087637149,124.08464852672148,2.0,Yes,3.741657386773941,Outstanding,Very High,0.27109177112424565,0.0,2.0,Best,0.0,0.5999999999999999
996,27.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,2.0,Manager,Medium,Married,7.6128310304073565,106.6770828247567,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,0.17785588752196843,1.0,1.0,Best,3.4641016151377544,0.08695652173913047
997,51.5,No,Human Resources,5.0990195135927845,Bachelor,Human Resources,Very High,Female,Very High,2.0,Manager,Very High,Single,9.512295103714683,117.77520961560629,1.4142135623730951,Yes,3.4641016151377544,Excellent,High,0.9750558719630891,0.0,2.0,Better,1.7320508075688772,0.8695652173913045
998,33.0,No,Research & Development,1.7320508075688772,Master,Medical,Low,Female,Very High,1.0,Laboratory Technician,Very High,Married,9.035272443893538,115.84903970253704,1.0,No,4.69041575982343,Excellent,Medium,0.6254377468146943,1.0,2.0,Better,2.6457513110645907,0.7499999999999997
999,31.0,No,Research & Development,2.0,Bachelor,Life Sciences,High,Male,Medium,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.350666240520924,138.8200273735746,2.8284271247461903,Yes,3.4641016151377544,Excellent,High,0.21965647864667132,1.0,2.0,Better,3.3166247903554,0.10714285714285712
1000,27.5,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,2.0,Manager,High,Single,7.950149887652018,149.61283367412034,2.0,No,3.741657386773941,Excellent,Low,0.12669764117226595,0.0,0.0,Better,2.6457513110645907,0.043478260869565216
1001,29.0,Yes,Sales,4.47213595499958,Bachelor,Life Sciences,Medium,Male,Low,1.4142135623730951,Sales Executive,High,Married,8.747352077624353,157.4420528321452,1.7320508075688772,Yes,3.3166247903554,Excellent,High,0.2539131837986123,1.0,5.0,Better,1.4142135623730951,0.7499999999999999
1002,29.0,No,Research & Development,5.196152422706632,College,Medical,Very High,Female,High,1.0,Research Scientist,Medium,Single,7.6539691804787715,75.57115851963631,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.36928734022062576,0.0,2.0,Better,1.4142135623730951,0.1111111111111111
1003,36.0,No,Human Resources,2.23606797749979,College,Medical,Medium,Female,High,1.4142135623730951,Human Resources,Medium,Divorced,9.135401285311687,102.10288928331067,2.8284271247461903,Yes,4.69041575982343,Excellent,Very High,0.8899760191846506,1.0,3.0,Better,1.4142135623730951,0.3125000000000001
1004,34.0,No,Sales,1.4142135623730951,Master,Marketing,Medium,Male,High,2.23606797749979,Manager,Low,Single,8.336630087637149,151.0695204202357,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.18289369906230868,0.0,4.0,Good,1.4142135623730951,0.2272727272727273
1005,25.0,Yes,Research & Development,1.0,College,Life Sciences,Low,Female,Medium,1.7320508075688772,Laboratory Technician,High,Single,7.647786045440933,138.90284374338776,3.0,Yes,3.6055512754639887,Excellent,Very High,0.10863480874883386,0.0,2.0,Better,0.0,0.08695652173913047
1006,32.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Female,Very High,1.4142135623730951,Healthcare Representative,High,Married,8.34283980427146,95.5405672999695,1.7320508075688772,No,4.0,Outstanding,High,0.4601226993865031,1.0,2.0,Better,0.0,0.4999999999999999
1007,42.0,No,Human Resources,1.0,Bachelor,Human Resources,Very High,Male,Medium,2.23606797749979,Manager,High,Married,8.397057390176256,139.86421987055874,1.0,No,3.4641016151377544,MISSING,Medium,0.22666394029240344,1.0,3.0,Better,2.6457513110645907,0.11363636363636365
1008,45.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,7.664815785285735,125.3036312322991,2.449489742783178,No,3.4641016151377544,Outstanding,Medium,0.13578752945672246,1.0,3.0,Good,2.23606797749979,0.6249999999999999
1009,34.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Male,High,1.7320508075688772,Manager,Very High,Single,9.442562587223595,145.16197849299243,1.4142135623730951,No,5.0,Excellent,Medium,0.5986142748671213,0.0,5.0,Best,1.4142135623730951,1.0
1010,36.0,No,Human Resources,1.7320508075688772,College,Human Resources,Very High,Male,High,1.0,Human Resources,Medium,Divorced,8.563504094279487,150.4991694329241,1.7320508075688772,Yes,3.3166247903554,Excellent,High,0.23121412803532004,1.0,3.0,Best,1.7320508075688772,1.0
1011,40.0,No,Research & Development,3.6055512754639887,Below College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Very High,Single,9.487517459782817,131.30498848101698,1.7320508075688772,No,4.242640687119285,Excellent,Low,0.7652688359143905,0.0,2.0,Better,1.4142135623730951,0.2
1012,51.5,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Female,High,1.4142135623730951,Laboratory Technician,Medium,Single,7.85748078694253,99.72462083156799,2.8284271247461903,No,4.0,Excellent,Very High,0.2599296128707893,0.0,5.0,Best,3.3166247903554,0.0625
1013,34.0,No,Research & Development,4.242640687119285,College,Life Sciences,Low,Female,High,1.4142135623730951,Manufacturing Director,High,Single,8.785386587284156,115.55085460523432,0.0,No,3.3166247903554,Excellent,Low,0.48966446974236083,0.0,3.0,Better,2.6457513110645907,0.3333333333333333
1014,34.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Single,8.956222016362544,126.01983970788092,1.0,No,3.4641016151377544,Excellent,Medium,0.48838234368112904,0.0,1.0,Better,3.4641016151377544,0.3529411764705882
1015,32.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Low,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,7.632401126601452,154.31785379534026,2.0,No,4.58257569495584,Excellent,High,0.08667170571932459,1.0,2.0,Best,0.0,0.7499999999999999
1016,30.0,No,Research & Development,2.8284271247461903,Doctor,Life Sciences,Very High,Female,High,1.4142135623730951,Healthcare Representative,High,Single,7.792348924113037,148.48905683584903,1.4142135623730951,Yes,4.123105625617661,MISSING,Low,0.1098462515306816,0.0,2.0,Better,0.0,0.2142857142857144
1020,48.0,No,Research & Development,3.0,Bachelor,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Low,Divorced,8.60995467149755,104.93807697875923,1.0,No,3.3166247903554,Excellent,High,0.4981837994914643,1.4142135623730951,3.0,Better,3.0,0.1666666666666667
1021,39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Healthcare Representative,Low,Married,8.822027322685582,96.23928511787688,2.8284271247461903,No,4.0,Excellent,Low,0.7322392571798733,1.0,2.0,Good,0.0,0.4999999999999999
1023,27.5,No,Research & Development,3.1622776601683795,Master,Technical Degree,High,Female,High,1.0,Research Scientist,High,Married,8.408939605975982,78.49203781276162,1.7320508075688772,No,4.69041575982343,Excellent,Medium,0.7282908618730719,1.4142135623730951,3.0,Good,1.7320508075688772,0.4999999999999999
1024,36.0,No,Research & Development,3.0,College,Life Sciences,Medium,Male,High,1.0,Research Scientist,Very High,Divorced,8.532869670801245,119.553335377981,1.4142135623730951,No,4.358898943540674,Excellent,Very High,0.35534877212621574,1.4142135623730951,3.0,Best,1.4142135623730951,0.7000000000000001
1026,37.0,No,Sales,1.4142135623730951,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Medium,Married,8.336630087637149,124.07658925034971,1.4142135623730951,No,3.3166247903554,Excellent,Medium,0.2711269892822352,0.0,2.0,Better,1.4142135623730951,0.5000000000000002
1027,56.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Low,Married,7.633369649679585,132.90221969553406,2.449489742783178,No,4.47213595499958,Outstanding,Medium,0.11696767253580945,1.0,3.0,Better,2.0,0.1764705882352941
1029,34.0,No,Research & Development,1.0,Master,Medical,High,Female,Low,1.7320508075688772,Healthcare Representative,Very High,Divorced,8.65067458279072,143.06292321912062,1.7320508075688772,No,4.47213595499958,Outstanding,High,0.2791811208286512,1.0,3.0,Best,0.0,0.13157894736842102
1030,29.0,No,Research & Development,3.1622776601683795,Bachelor,Other,Medium,Male,High,1.0,Laboratory Technician,Very High,Divorced,6.994849985833072,97.67804256842987,1.0,No,4.47213595499958,Excellent,Low,0.11434860077560023,1.0,3.0,Good,1.4142135623730951,0.3333333333333334
1031,46.0,Yes,Sales,4.898979485566356,Master,Life Sciences,Low,Male,High,1.7320508075688772,Sales Executive,Low,Single,7.632401126601452,76.43951857514541,2.449489742783178,Yes,3.6055512754639887,Excellent,Medium,0.3532431969878481,0.0,2.0,Good,1.4142135623730951,0.2666666666666666
1032,32.0,No,Research & Development,3.0,Below College,Life Sciences,High,Male,High,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.028781162487148,119.97499739529066,1.0,No,5.0,Excellent,Very High,0.21314436570793405,1.0,2.0,Best,2.8284271247461903,0.5384615384615387
1033,38.0,No,Sales,3.1622776601683795,Master,Life Sciences,Very High,Female,Medium,1.4142135623730951,Sales Executive,Very High,Divorced,9.597234094498912,155.6373991044569,1.4142135623730951,Yes,3.741657386773941,Outstanding,High,0.6078520414482105,1.7320508075688772,3.0,Better,0.0,0.375
1035,58.0,No,Research & Development,1.0,College,Life Sciences,Medium,Male,Medium,1.4142135623730951,Healthcare Representative,High,Single,7.8156105320351905,118.82760622010359,1.0,No,3.4641016151377544,Outstanding,Medium,0.17556657223796032,0.0,4.0,Good,1.7320508075688772,0.25
1036,45.5,No,Research & Development,4.0,Master,Medical,High,Female,Very High,1.4142135623730951,Manufacturing Director,High,Divorced,8.661293535389994,82.21313763626833,1.0,Yes,4.358898943540674,Excellent,High,0.854416333777186,0.0,2.0,Best,3.1622776601683795,0.5000000000000001
1037,27.5,No,Research & Development,3.0,Doctor,Medical,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Divorced,8.50532301884575,140.0963953854631,1.7320508075688772,Yes,3.6055512754639887,Excellent,Medium,0.2517450450909462,1.0,2.0,Better,2.6457513110645907,0.7999999999999999
1038,31.0,No,Research & Development,1.0,Doctor,Life Sciences,Medium,Female,High,1.0,Research Scientist,Very High,Married,8.843903650835498,87.52142594816428,1.0,No,3.4641016151377544,Excellent,Very High,0.9049608355091395,1.0,2.0,Good,3.0,0.8999999999999999
1039,36.0,No,Research & Development,1.0,Master,Life Sciences,Low,Male,High,2.0,Manager,Low,Divorced,7.669961995473577,137.80783722270658,1.4142135623730951,No,3.3166247903554,MISSING,Low,0.11284292559633517,1.0,3.0,Better,2.6457513110645907,0.2272727272727273
1040,55.0,No,Sales,2.449489742783178,Bachelor,Medical,Very High,Female,Very High,1.7320508075688772,Sales Executive,High,Married,8.17103418920548,68.24954212300622,1.4142135623730951,No,3.3166247903554,Excellent,Low,0.7593387720051521,1.0,5.0,Better,2.449489742783178,0.3636363636363637
1041,38.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Low,Male,Very High,1.4142135623730951,Manufacturing Director,High,Married,7.632401126601452,71.54019849007969,2.0,No,4.123105625617661,Excellent,Very High,0.4032825322391553,1.0,2.0,Better,1.4142135623730951,0.1111111111111111
1042,27.0,No,Research & Development,4.0,Below College,Life Sciences,Medium,Male,High,1.0,Research Scientist,Very High,Married,7.830822995135317,61.73329733620261,1.0,No,3.4641016151377544,Excellent,Medium,0.6604565730779328,1.0,2.0,Good,0.0,0.4999999999999999
1043,35.0,No,Research & Development,1.4142135623730951,Below College,Medical,Medium,Female,High,1.7320508075688772,Manufacturing Director,High,Single,8.330381569349418,140.42435686162142,2.23606797749979,Yes,4.242640687119285,Excellent,Medium,0.21035549470054268,0.0,2.0,Good,1.4142135623730951,0.8749999999999998
1044,42.0,No,Research & Development,3.0,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Low,Divorced,7.632401126601452,143.24803663575986,1.0,No,4.47213595499958,MISSING,Medium,0.10058479532163728,1.4142135623730951,0.0,Better,1.7320508075688772,0.4
1045,44.0,No,Research & Development,4.358898943540674,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,7.758760544157663,162.76670421188726,1.7320508075688772,No,4.123105625617661,Excellent,Low,0.08840070962140945,1.7320508075688772,2.0,Good,1.7320508075688772,0.5555555555555556
1046,30.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Low,Female,Very High,1.4142135623730951,Manufacturing Director,Low,Single,9.385637313833174,161.5085137074823,2.449489742783178,Yes,3.4641016151377544,MISSING,Very High,0.45681426106958056,0.0,2.0,Better,2.6457513110645907,0.5294117647058824
1047,51.5,Yes,Sales,2.6457513110645907,Below College,Marketing,Medium,Female,High,1.0,Sales Representative,Medium,Single,7.632401126601452,67.57958271549181,1.0,No,3.6055512754639887,Excellent,Medium,0.45193781475804623,0.0,2.0,Better,0.0,1.0
1048,33.0,Yes,Sales,2.449489742783178,Master,Life Sciences,Medium,Female,Low,1.4142135623730951,Sales Executive,High,Married,8.546169299652755,144.0104162899337,2.0,Yes,4.242640687119285,Excellent,Medium,0.24817975794397043,0.0,2.0,Good,2.6457513110645907,0.9166666666666666
1049,33.0,No,Sales,2.0,Below College,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Low,Married,7.824046010856294,134.7367804276175,1.0,No,3.4641016151377544,MISSING,Low,0.1377106973669716,0.0,2.0,Best,1.4142135623730951,0.5999999999999999
