Unnamed: 0,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1382,42.0,No,Sales,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.336630087637149,143.60710288840173,0.0,No,3.7416573867739413,Outstanding,Medium,0.0,2.23606797749979,6.0,Better,1.0,1.7320508075688772,1.0,1.0
1383,28.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.632401126601452,95.18403227432636,2.0,No,4.123105625617661,Excellent,Very High,1.0,3.4641016151377544,2.0,Better,1.4142135623730951,1.7320508075688772,0.0,1.7320508075688772
1384,23.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,High,Male,High,2.23606797749979,Manager,Medium,Single,8.291295851905407,130.58713566044705,1.7320508075688772,No,3.8729833462074175,Excellent,Medium,0.0,4.58257569495584,2.0,Better,2.23606797749979,2.0,2.0,2.0
1385,31.0,No,Research & Development,3.0,Bachelor,Medical,High,Female,High,1.0,Research Scientist,High,Divorced,8.765614549914716,99.16652661054536,2.23606797749979,No,4.242640687119285,Excellent,Medium,1.0,2.449489742783178,1.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
1386,39.5,No,Research & Development,2.449489742783178,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Low,Single,8.004365564979574,55.84800802177281,1.4142135623730951,Yes,3.6055512754639887,MISSING,High,0.0,4.47213595499958,2.0,Better,1.0,3.6055512754639887,1.4142135623730951,4.123105625617661
1387,49.0,No,Sales,2.449489742783178,Bachelor,Medical,Very High,Female,Medium,1.7320508075688772,Sales Executive,Very High,Single,9.834405391348684,129.76902558006668,2.449489742783178,No,3.4641016151377544,Excellent,Very High,0.0,4.795831523312719,4.0,Better,1.7320508075688772,2.6457513110645907,3.4641016151377544,2.8284271247461903
1388,30.0,No,Sales,1.4142135623730951,Bachelor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,7.149916836132108,77.9037868142493,1.0,Yes,4.123105625617661,Excellent,Low,1.0,3.1622776601683795,2.0,Better,1.0,3.0,2.8284271247461903,2.8284271247461903
1389,37.0,Yes,Sales,2.6457513110645907,Bachelor,Life Sciences,High,Male,High,1.0,Sales Representative,Very High,Divorced,7.934871565945178,158.4392628107061,1.0,Yes,4.58257569495584,Excellent,Medium,1.0,1.7320508075688772,2.0,Better,2.7386127875258306,1.4142135623730951,0.0,1.4142135623730951
1390,33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Manufacturing Director,High,Single,8.336630087637149,124.08464852672148,2.0,Yes,3.7416573867739413,Outstanding,Very High,0.0,3.1622776601683795,2.0,Best,2.449489742783178,0.0,0.0,0.0
1391,27.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,2.0,Manager,Medium,Married,7.6128310304073565,106.6770828247567,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,1.0,4.795831523312719,1.0,Best,1.4142135623730951,3.4641016151377544,2.23606797749979,1.0
1392,51.5,No,Human Resources,5.0990195135927845,Bachelor,Human Resources,Very High,Female,Very High,2.0,Manager,Very High,Single,9.512295103714683,117.77520961560629,1.4142135623730951,Yes,3.4641016151377544,Excellent,High,0.0,4.795831523312719,2.0,Better,4.47213595499958,1.7320508075688772,2.0,2.0
1393,41.0,No,Research & Development,1.4142135623730951,College,Life Sciences,Very High,Female,High,1.4142135623730951,Research Scientist,High,Single,9.597234094498912,48.35286961494633,2.0,Yes,3.7416573867739413,Outstanding,Very High,0.0,3.1622776601683795,3.0,Better,4.58257569495584,2.6457513110645907,0.0,2.6457513110645907
1394,33.0,No,Research & Development,1.7320508075688772,Master,Medical,Low,Female,Very High,1.0,Laboratory Technician,Very High,Married,9.035272443893538,115.84903970253704,1.0,No,4.69041575982343,Excellent,Medium,1.0,2.8284271247461903,2.0,Better,2.449489742783178,2.6457513110645907,0.0,2.6457513110645907
1395,31.0,No,Research & Development,2.0,Bachelor,Life Sciences,High,Male,Medium,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.350666240520924,138.8200273735746,2.8284271247461903,Yes,3.4641016151377544,Excellent,High,1.0,5.291502622129181,2.0,Better,1.7320508075688772,3.3166247903554,3.7416573867739413,3.1622776601683795
1396,27.5,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,2.0,Manager,High,Single,7.950149887652018,149.61283367412034,2.0,No,3.7416573867739413,Excellent,Low,0.0,4.795831523312719,0.0,Better,1.0,2.6457513110645907,0.0,0.0
1397,29.0,Yes,Sales,4.47213595499958,Bachelor,Life Sciences,Medium,Male,Low,1.4142135623730951,Sales Executive,High,Married,8.747352077624353,157.4420528321452,1.7320508075688772,Yes,3.3166247903554,Excellent,High,1.0,2.0,5.0,Better,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951
1398,43.0,Yes,Human Resources,4.795831523312719,Bachelor,Human Resources,Medium,Female,High,1.7320508075688772,Human Resources,Low,Divorced,8.314097335405808,107.39180601889512,3.0,Yes,3.8729833462074175,Excellent,High,1.7320508075688772,3.3166247903554,3.0,Better,4.47213595499958,1.4142135623730951,0.0,1.4142135623730951
1399,29.0,No,Research & Development,5.196152422706632,College,Medical,Very High,Female,High,1.0,Research Scientist,Medium,Single,7.6539691804787715,75.57115851963631,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.0,3.0,2.0,Better,1.0,1.4142135623730951,1.0,1.4142135623730951
1400,36.0,No,Human Resources,2.23606797749979,College,Medical,Medium,Female,High,1.4142135623730951,Human Resources,Medium,Divorced,9.135401285311687,102.10288928331067,2.8284271247461903,Yes,4.69041575982343,Excellent,Very High,1.0,4.0,3.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
1401,34.0,No,Sales,2.8284271247461903,Below College,Life Sciences,Medium,Male,Medium,1.0,Sales Representative,Very High,Single,8.336630087637149,146.4137971640651,0.0,No,4.358898943540674,Excellent,Very High,0.0,1.7320508075688772,0.0,Good,3.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1402,28.0,No,Sales,1.4142135623730951,Below College,Technical Degree,High,Male,High,1.0,Sales Representative,Medium,Married,7.699389406256738,132.0378733545796,1.0,No,4.242640687119285,Excellent,Low,1.0,1.0,5.0,Better,2.0,0.0,0.0,0.0
1403,25.0,No,Research & Development,2.0,College,Other,High,Male,High,1.0,Laboratory Technician,Very High,Divorced,7.968665700466236,104.45094542415592,1.0,No,3.4641016151377544,Excellent,High,1.0,1.0,2.0,Better,1.4142135623730951,0.0,0.0,0.0
1404,34.0,No,Sales,1.4142135623730951,Master,Marketing,Medium,Male,High,2.23606797749979,Manager,Low,Single,8.336630087637149,151.0695204202357,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.0,4.69041575982343,4.0,Good,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0
1405,25.0,Yes,Research & Development,1.0,College,Life Sciences,Low,Female,Medium,1.7320508075688772,Laboratory Technician,High,Single,7.647786045440933,138.90284374338776,3.0,Yes,3.6055512754639887,Excellent,Very High,0.0,4.795831523312719,2.0,Better,1.4142135623730951,0.0,0.0,0.0
1406,32.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Female,Very High,1.4142135623730951,Healthcare Representative,High,Married,8.34283980427146,95.5405672999695,1.7320508075688772,No,4.0,Outstanding,High,1.0,3.1622776601683795,2.0,Better,2.23606797749979,0.0,1.0,2.6457513110645907
1407,42.0,No,Human Resources,1.0,Bachelor,Human Resources,Very High,Male,Medium,2.23606797749979,Manager,High,Married,8.397057390176256,139.86421987055874,1.0,No,3.4641016151377544,MISSING,Medium,1.0,4.69041575982343,3.0,Better,1.5811388300841898,2.6457513110645907,1.4142135623730951,3.1622776601683795
1408,28.0,No,Sales,3.0,Below College,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,High,Married,8.943114308091785,76.34788798650554,1.0,No,4.47213595499958,Excellent,Low,0.0,2.449489742783178,3.0,Good,3.0,2.23606797749979,1.0,1.7320508075688772
1409,51.0,No,Research & Development,5.0,Bachelor,Medical,Medium,Male,High,2.23606797749979,Manager,Medium,Single,9.548668029096856,114.17092449481173,1.7320508075688772,No,4.69041575982343,Excellent,High,0.0,4.69041575982343,2.0,Better,5.744562646538029,0.0,0.0,0.0
1410,49.0,Yes,Sales,5.196152422706632,College,Life Sciences,Medium,Male,Very High,1.4142135623730951,Sales Executive,High,Single,7.632401126601452,101.68087332433764,2.0,Yes,3.4641016151377544,Excellent,Very High,0.0,2.8284271247461903,2.0,Better,3.0,2.0,1.0,1.7320508075688772
1411,45.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,7.664815785285735,125.3036312322991,2.449489742783178,No,3.4641016151377544,Outstanding,Medium,1.0,2.8284271247461903,3.0,Good,2.23606797749979,2.23606797749979,2.0,1.7320508075688772
1412,34.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Male,High,1.7320508075688772,Manager,Very High,Single,9.442562587223595,145.16197849299243,1.4142135623730951,No,5.0,Excellent,Medium,0.0,3.1622776601683795,5.0,Best,3.1622776601683795,1.4142135623730951,0.0,0.0
1413,36.0,No,Human Resources,1.7320508075688772,College,Human Resources,Very High,Male,High,1.0,Human Resources,Medium,Divorced,8.563504094279487,150.4991694329241,1.7320508075688772,Yes,3.3166247903554,Excellent,High,1.0,2.6457513110645907,3.0,Best,2.6457513110645907,1.7320508075688772,0.0,1.7320508075688772
1414,41.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Medium,1.0,Laboratory Technician,Medium,Single,9.751559401061966,154.35672968808325,1.0,No,4.69041575982343,Excellent,Medium,0.0,2.0,3.0,Better,2.6457513110645907,1.7320508075688772,1.7320508075688772,1.7320508075688772
1415,40.0,No,Research & Development,3.6055512754639887,Below College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Very High,Single,9.487517459782817,131.30498848101698,1.7320508075688772,No,4.242640687119285,Excellent,Low,0.0,2.23606797749979,2.0,Better,1.0,1.4142135623730951,0.0,1.4142135623730951
1416,51.5,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Female,High,1.4142135623730951,Laboratory Technician,Medium,Single,7.85748078694253,99.72462083156799,2.8284271247461903,No,4.0,Excellent,Very High,0.0,4.0,5.0,Best,1.0,3.3166247903554,1.7320508075688772,2.6457513110645907
1417,34.0,No,Research & Development,4.242640687119285,College,Life Sciences,Low,Female,High,1.4142135623730951,Manufacturing Director,High,Single,8.785386587284156,115.55085460523432,0.0,No,3.3166247903554,Excellent,Low,0.0,3.0,3.0,Better,1.7320508075688772,2.6457513110645907,1.0,2.6457513110645907
1418,34.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Single,8.956222016362544,126.01983970788092,1.0,No,3.4641016151377544,Excellent,Medium,0.0,4.123105625617661,1.0,Better,2.449489742783178,3.4641016151377544,2.23606797749979,2.6457513110645907
1419,32.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Low,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,7.632401126601452,154.31785379534026,2.0,No,4.58257569495584,Excellent,High,1.0,2.0,2.0,Best,1.7320508075688772,0.0,0.0,0.0
1420,46.0,No,Sales,3.1622776601683795,Below College,Marketing,Very High,Female,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,8.437067146936952,108.93117092916977,1.0,Yes,3.7416573867739413,Outstanding,Low,1.4142135623730951,2.6457513110645907,2.0,Better,4.0,2.6457513110645907,1.0,2.6457513110645907
1421,30.0,No,Research & Development,2.8284271247461903,Doctor,Life Sciences,Very High,Female,High,1.4142135623730951,Healthcare Representative,High,Single,7.792348924113037,148.48905683584903,1.4142135623730951,Yes,4.123105625617661,MISSING,Low,0.0,3.7416573867739413,2.0,Better,1.7320508075688772,0.0,0.0,0.0
1422,28.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,High,Single,7.640123172695364,152.75143207184672,2.8284271247461903,No,3.8729833462074175,Excellent,High,0.0,2.8284271247461903,2.0,Better,3.5355339059327378,1.7320508075688772,0.0,1.0
1423,52.0,No,Research & Development,1.7320508075688772,Below College,Medical,Medium,Female,High,1.0,Laboratory Technician,Low,Single,9.714443449981347,127.33027919548435,1.0,Yes,4.242640687119285,Excellent,Very High,0.0,3.1622776601683795,2.0,Better,2.23606797749979,3.0,1.0,2.23606797749979
1424,31.0,No,Research & Development,1.0,Master,Life Sciences,Low,Female,Medium,1.4142135623730951,Manufacturing Director,High,Divorced,8.330381569349418,51.85556864985669,1.0,No,4.242640687119285,Excellent,High,1.0,2.6457513110645907,1.0,Best,2.0,2.23606797749979,0.0,2.6457513110645907
1425,55.0,No,Research & Development,4.47213595499958,College,Technical Degree,Medium,Female,High,1.4142135623730951,Laboratory Technician,Very High,Married,9.861988245358095,126.38037822383663,1.7320508075688772,Yes,4.358898943540674,Excellent,Very High,1.0,3.4641016151377544,5.0,Better,4.358898943540674,2.6457513110645907,0.0,2.8284271247461903
1426,36.0,No,Sales,2.8284271247461903,Below College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Very High,Married,8.596004371840527,154.94515158597252,0.0,No,4.358898943540674,Excellent,Medium,1.0,2.23606797749979,2.0,Better,4.0,1.4142135623730951,1.0,1.0
1427,21.0,Yes,Human Resources,1.4142135623730951,College,Technical Degree,Low,Male,Medium,1.0,Human Resources,Very High,Single,8.145259566516865,135.78291497828437,1.0,No,3.4641016151377544,Excellent,High,0.0,1.0,2.0,Best,1.7320508075688772,0.0,0.0,0.0
1428,26.0,No,Research & Development,4.898979485566356,Bachelor,Medical,Low,Male,Low,1.0,Laboratory Technician,High,Single,7.961021465883371,45.86937976471886,1.4142135623730951,No,3.7416573867739413,MISSING,High,0.0,3.0,3.0,Better,2.6457513110645907,1.4142135623730951,1.0,2.0
1429,48.0,No,Research & Development,3.0,Bachelor,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Low,Divorced,8.60995467149755,104.93807697875923,1.0,No,3.3166247903554,Excellent,High,1.4142135623730951,3.4641016151377544,3.0,Better,1.4142135623730951,3.0,2.449489742783178,3.1622776601683795
1430,35.0,Yes,Sales,2.23606797749979,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,High,Single,8.836809882398367,95.65563234854496,1.0,Yes,3.6055512754639887,MISSING,Medium,0.0,1.0,3.0,Better,2.6457513110645907,0.0,0.0,0.0
1431,46.0,Yes,Research & Development,1.7320508075688772,Below College,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,High,Married,9.291459423260974,100.10993956645865,0.0,Yes,4.358898943540674,Excellent,Low,1.0,2.0,3.0,Best,2.8284271247461903,1.4142135623730951,0.0,1.4142135623730951
1432,39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Healthcare Representative,Low,Married,8.822027322685582,96.23928511787688,2.8284271247461903,No,4.0,Excellent,Low,1.0,3.1622776601683795,2.0,Good,2.23606797749979,0.0,0.0,0.0
1433,54.0,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,Low,2.23606797749979,Manager,High,Married,9.276689752517717,83.61817984146751,2.0,No,3.7416573867739413,Excellent,Very High,1.0,4.795831523312719,4.0,Better,3.0,3.0,3.0,3.3166247903554
1434,27.5,No,Research & Development,3.1622776601683795,Master,Technical Degree,High,Female,High,1.0,Research Scientist,High,Married,8.408939605975982,78.49203781276162,1.7320508075688772,No,4.69041575982343,Excellent,Medium,1.4142135623730951,3.1622776601683795,3.0,Good,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772
1435,36.0,No,Research & Development,3.0,College,Life Sciences,Medium,Male,High,1.0,Research Scientist,Very High,Divorced,8.532869670801245,119.553335377981,1.4142135623730951,No,4.358898943540674,Excellent,Very High,1.4142135623730951,3.1622776601683795,3.0,Best,2.6457513110645907,1.4142135623730951,0.0,1.7320508075688772
1436,39.5,Yes,Sales,3.4641016151377544,Bachelor,Life Sciences,High,Male,High,2.0,Sales Executive,Low,Single,8.232440158470336,49.46716082412655,0.0,Yes,3.4641016151377544,Excellent,Medium,0.0,4.69041575982343,3.0,Good,2.23606797749979,3.0,3.6055512754639887,3.7416573867739413
1437,37.0,No,Sales,1.4142135623730951,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Medium,Married,8.336630087637149,124.07658925034971,1.4142135623730951,No,3.3166247903554,Excellent,Medium,0.0,3.7416573867739413,2.0,Better,2.6457513110645907,1.4142135623730951,1.7320508075688772,1.4142135623730951
1438,56.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Low,Married,7.633369649679585,132.90221969553406,2.449489742783178,No,4.47213595499958,Outstanding,Medium,1.0,4.123105625617661,3.0,Better,1.7320508075688772,2.0,0.0,1.7320508075688772
1439,37.0,No,Sales,1.4142135623730951,Below College,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,Very High,Single,9.259511415982633,91.35644476444998,2.0,Yes,3.6055512754639887,Excellent,High,0.0,3.1622776601683795,2.0,Best,1.7320508075688772,2.23606797749979,0.0,2.23606797749979
1440,34.0,No,Research & Development,1.0,Master,Medical,High,Female,Low,1.7320508075688772,Healthcare Representative,Very High,Divorced,8.65067458279072,143.06292321912062,1.7320508075688772,No,4.47213595499958,Outstanding,High,1.0,4.358898943540674,3.0,Best,1.5811388300841898,0.0,0.0,0.0
1441,29.0,No,Research & Development,3.1622776601683795,Bachelor,Other,Medium,Male,High,1.0,Laboratory Technician,Very High,Divorced,6.994849985833072,97.67804256842987,1.0,No,4.47213595499958,Excellent,Low,1.0,1.7320508075688772,3.0,Good,1.0,1.4142135623730951,1.0,1.4142135623730951
1442,46.0,Yes,Sales,4.898979485566356,Master,Life Sciences,Low,Male,High,1.7320508075688772,Sales Executive,Low,Single,7.632401126601452,76.43951857514541,2.449489742783178,Yes,3.6055512754639887,Excellent,Medium,0.0,3.8729833462074175,2.0,Good,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
